"gene_id","OLD_LEAF-YOUNG_LEAF","INFECTED-UNINFECTED","I:Tissue_OLD_LEAF-Treatment_INFECTED"
"MAKER-FVB3-4-SNAP-GENE-100.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-101.20-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-102.56-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-102.57-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-103.33-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-103.34-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-104.31-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-105.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-105.58-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-105.69-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-106.64-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-108.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-11.53-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-11.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-110.27-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-112.60-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-112.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-112.64-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-112.65-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-112.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-112.69-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-112.70-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-113.30-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-114.25-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-114.29-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-115.37-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-115.39-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-115.44-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-116.21-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-117.33-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-117.34-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-118.39-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-119.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-12.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-12.49-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-12.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-12.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-120.28-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-120.36-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-121.31-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-121.34-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-122.41-MRNA-1","Up","None","Down"
"MAKER-FVB3-4-SNAP-GENE-122.44-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-122.46-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-123.24-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-123.25-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-124.41-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-124.42-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-125.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-125.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-127.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-127.39-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-128.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-129.22-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-129.24-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-129.27-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-129.29-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-130.12-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-131.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-131.39-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-131.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-131.49-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-132.32-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-132.37-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-132.41-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-133.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-133.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-134.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-134.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-135.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-136.45-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-136.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-137.37-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-137.39-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-138.33-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-138.36-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-138.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-139.31-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-140.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-140.40-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-140.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-141.22-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-141.24-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-141.25-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-142.38-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-143.34-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-143.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-144.29-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-145.13-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-146.28-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-146.37-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-147.33-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-148.39-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-148.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-149.22-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-15.40-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-150.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-150.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-150.54-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-150.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-151.34-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-151.35-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-153.32-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-155.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-156.27-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-157.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-158.41-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-158.49-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-159.58-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-159.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-159.60-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-16.49-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-16.50-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-16.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-160.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-160.75-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-161.58-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-161.60-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-161.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-161.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-161.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-162.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-163.56-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-163.58-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-164.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-164.53-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-165.40-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-166.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-166.58-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-166.61-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-166.65-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-167.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-168.51-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-169.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-169.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-17.60-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-17.61-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-17.64-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-17.69-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-170.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-170.56-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-170.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-170.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-171.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-171.58-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-171.61-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-171.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-174.57-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-174.61-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-175.36-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-175.42-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-176.35-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-176.43-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-177.34-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-177.35-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-177.39-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-177.41-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-178.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-178.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-178.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-178.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-178.66-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-179.37-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-179.40-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-18.44-MRNA-1","Up","None","Down"
"MAKER-FVB3-4-SNAP-GENE-18.55-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-180.35-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-180.36-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-180.41-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-180.42-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-181.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-181.50-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-181.60-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-182.33-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-182.34-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-182.35-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-182.38-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-183.41-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-184.21-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-185.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-186.36-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-186.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-187.44-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-187.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-187.51-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-188.43-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-188.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-188.48-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-188.49-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-189.43-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-189.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-19.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-19.65-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-19.66-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-19.67-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-190.32-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-191.43-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-192.24-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-193.56-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-193.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-193.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-194.40-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-195.77-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-198.39-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-198.44-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-199.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-2.20-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-20.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-20.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-201.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-201.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-201.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-201.57-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-201.61-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-201.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-202.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-202.76-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-203.73-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-203.76-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-203.82-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-203.87-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-204.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-204.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-204.53-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-204.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-205.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-206.51-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-206.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-206.58-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-206.61-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-207.44-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-208.71-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-208.75-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-208.77-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-208.78-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-208.80-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-209.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-21.101-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-21.82-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-21.84-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-21.87-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-21.93-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-210.32-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-210.35-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-211.82-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-212.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-212.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-212.60-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-212.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-213.56-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-213.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-214.78-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-214.83-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-214.89-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-215.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-215.51-MRNA-1","None","None","Down"
"MAKER-FVB3-4-SNAP-GENE-215.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-216.46-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-216.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-216.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-217.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-217.55-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-218.43-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-219.34-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-22.49-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-22.50-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-220.61-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-220.66-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-220.69-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-220.71-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-220.72-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-221.61-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-221.72-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-221.73-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-221.74-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-222.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-222.60-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-222.61-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-223.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-223.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-223.60-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-224.51-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-224.56-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-224.58-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-224.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-225.69-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-225.71-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-226.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-227.41-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-227.42-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.74-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.81-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.82-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.83-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-228.84-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.86-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-228.92-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-229.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-23.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-230.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-231.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-231.57-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-231.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-231.65-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-231.71-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-232.68-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-232.72-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-232.77-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-232.78-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-232.82-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-232.87-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-233.45-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-233.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-233.56-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-234.68-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-234.70-MRNA-1","None","None","Up"
"MAKER-FVB3-4-SNAP-GENE-235.60-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-235.62-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-235.63-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-236.86-MRNA-1","Down","None","Down"
"MAKER-FVB3-4-SNAP-GENE-236.87-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-236.89-MRNA-1","Down","None","None"
"MAKER-FVB3-4-SNAP-GENE-238.79-MRNA-1","Down","None","Up"
"MAKER-FVB3-4-SNAP-GENE-238.80-MRNA-1","Up","None","Up"
"MAKER-FVB3-4-SNAP-GENE-238.82-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-238.91-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-238.98-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-239.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-239.71-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-239.72-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-24.51-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-24.52-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-24.54-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-241.41-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-241.43-MRNA-1","Up","None","None"
"MAKER-FVB3-4-SNAP-GENE-242.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-243.48-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-243.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-243.62-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-244.53-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-244.57-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-244.59-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-245.47-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-245.56-MRNA-1","None","None","None"
"MAKER-FVB3-4-SNAP-GENE-245.58-MRNA-1","None","None","None"
